readout_gene,readout_class,replicate,assay,target_gene,day,shrna,bias,num_reads,cell_density,extra_umi
Spire1,MAE,1,no-UMI,Dnmt1,16,B09,0.948051948,616,VERY GOOD,
Spire1,MAE,1,no-UMI,Sirt1,16,B10,0,1,LOW,
Spire1,MAE,1,no-UMI,Parp1,16,B11,NA,0,LOW-VL,
Spire1,MAE,1,no-UMI,Hdac2,16,B12,0.99025974,617,MED-GOOD,
Spire1,MAE,1,no-UMI,Smchd1,16,C01,NA,0,LOW-VL,
Spire1,MAE,1,no-UMI,Ehmt2,16,C02,0.968421053,190,VERY GOOD,
Spire1,MAE,1,no-UMI,Rrm2,16,C03,NA,0,LOW-NC,
Spire1,MAE,1,no-UMI,Rrm2,16,C04,1,6,LOW-NC,
Spire1,MAE,1,no-UMI,Smchd1,16,C05,1,375,GOOD-VG,
Spire1,MAE,1,no-UMI,Rrm2,16,C06,0.814814815,135,MED ,
Spire1,MAE,1,no-UMI,Kmt5a,16,C07,NA,0,LOW-NC,
Spire1,MAE,1,no-UMI,Luciferase,16,C08,0.996336996,273,GOOD-VG,
Spire1,MAE,1,no-UMI,Dnmt1,16,C09,0.878557875,527,GOOD-VG,
Spire1,MAE,1,no-UMI,Dnmt1,16,C10,NA,0,LOW-NC,
Spire1,MAE,1,no-UMI,Rad21,16,C11,NA,0,LOW-NC,
Spire1,MAE,1,no-UMI,Ring1,16,C12,1,67,MED,
Spire1,MAE,1,no-UMI,Ehmt2,16,D01,0.991666667,361,VERY GOOD,
Spire1,MAE,1,no-UMI,Rrm2,16,D02,NA,0,LOW-NC,
Spire1,MAE,1,no-UMI,Ring1,16,D03,NA,0,LOW-NC,
Spire1,MAE,1,no-UMI,Kmt5a,16,D04,1,2,LOW-NC,
Spire1,MAE,1,no-UMI,Ehmt2,16,D05,1,1,LOW-NC,
Spire1,MAE,1,no-UMI,Ctcf,16,D06,NA,0,LOW-NC,
Spire1,MAE,1,no-UMI,Suv39h1,16,D07,0.980392157,510,VERY GOOD,
Spire1,MAE,1,no-UMI,Atrx,16,D08,1,3,VL,
Spire1,MAE,1,no-UMI,GFP,16,D09,0.65,120,MED-GOOD,
Spire1,MAE,1,no-UMI,Hdac2,16,D10,1,97,MED-GOOD,
Spire1,MAE,1,no-UMI,Hdac2,16,D11,NA,0,VL-NC,
Spire1,MAE,1,no-UMI,Smchd1,16,D12,0.932061979,839,VERY GOOD,
Spire1,MAE,1,no-UMI,Eed,16,E01,1,216,GOOD-VG,
Spire1,MAE,1,no-UMI,Atf7ip,16,E02,NA,0,LOW,
Spire1,MAE,1,no-UMI,Eed,16,E03,1,165,GOOD,
Spire1,MAE,1,no-UMI,Rad21,16,E04,0.951076321,511,VERY GOOD,
Spire1,MAE,1,no-UMI,Hdac1,16,E05,0.921649485,485,VERY GOOD,
Spire1,MAE,1,no-UMI,Rad21,16,E06,NA,0,LOW-NC,
Spire1,MAE,1,no-UMI,Ehmt2,16,E07,0.942857143,140,MED-GOOD,
Spire1,MAE,1,no-UMI,Rnf2,16,E08,0.979020979,858,VERY GOOD,
Spire1,MAE,1,no-UMI,Kmt5a,16,E09,1,3,LOW-VL,
Spire1,MAE,1,no-UMI,Sirt1,16,E10,0.788690476,336,MED,
Spire1,MAE,1,no-UMI,Zfp57,16,E11,1,510,MED-GOOD,
Spire1,MAE,1,no-UMI,Ring1,16,E12,0.981553398,1031,VERY GOOD,
Spire1,MAE,1,no-UMI,Hdac1,16,F01,1,21,MED,
Spire1,MAE,1,no-UMI,Sirt1,16,F02,1,31,LOW,
Spire1,MAE,1,no-UMI,Atf7ip,16,F03,NA,0,L-NC,
Spire1,MAE,1,no-UMI,Parp1,16,F04,1,1,LOW-VL,
Spire1,MAE,1,no-UMI,Dnmt1,16,F05,NA,0,LOW-VL,
Spire1,MAE,1,no-UMI,Ctcf,16,F06,NA,0,NC,
Spire1,MAE,1,no-UMI,Zfp57,16,F07,NA,0,LOW-VL,
Spire1,MAE,1,no-UMI,Ctcf,16,F08,0.465116279,43,MED,
Spire1,MAE,1,no-UMI,Rad21,16,F09,NA,0,LOW-MED,
Spire1,MAE,1,no-UMI,Rnf2,16,F10,0.985781991,844,VERY GOOD,
Spire1,MAE,1,no-UMI,Hdac1,16,F11,NA,0,LOW-MED,
Spire1,MAE,1,no-UMI,Suv39h1,16,F12,1,1,LOW-VL,
Spire1,MAE,1,no-UMI,Suv39h1,16,G01,1,457,VERY GOOD,
Spire1,MAE,1,no-UMI,Zfp57,16,G02,0.993589744,156,MED-GOOD,
Spire1,MAE,1,no-UMI,Smchd1,16,G03,NA,0,LOW-NC,
Spire1,MAE,1,no-UMI,Atf7ip,16,G04,0.986486486,370,VERY GOOD,
Spire1,MAE,1,no-UMI,Ring1,16,G05,0.979674797,246,MED,
Spire1,MAE,1,no-UMI,Atf7ip,16,G06,NA,0,LOW,
Spire1,MAE,1,no-UMI,Eed,16,G07,0.940628638,859,VERY GOOD,
Spire1,MAE,1,no-UMI,Ctcf,16,G08,0.62962963,54,MED,
Spire1,MAE,1,no-UMI,Sirt1,16,G09,NA,0,LOW,
Spire1,MAE,1,no-UMI,Zfp57,16,G10,1,1,LOW-VL,
Spire1,MAE,1,no-UMI,Hdac2,16,G11,1,112,MED-GOOD,
Spire1,MAE,1,no-UMI,Kmt5a,16,G12,1,98,MED-GOOD,
Spire1,MAE,1,no-UMI,Ring1,16,H01,0.999,1000,VERY GOOD,
Spire1,MAE,1,no-UMI,Atrx,16,H02,NA,0,LOW-VL,
Spire1,MAE,1,no-UMI,Parp1,16,H03,0.993589744,156,MED-GOOD,
Spire1,MAE,1,no-UMI,Rnf2,16,H04,0.974477958,432,VERY GOOD,
Spire1,MAE,1,no-UMI,Atrx,16,H05,0.974649767,1499,VERY GOOD,
Spire1,MAE,1,no-UMI,Suv39h1,16,H06,NA,0,LOW-VL,
Spire1,MAE,1,no-UMI,Hdac1,16,H07,0.995708155,233,LOW-MED,
Spire1,MAE,1,no-UMI,Rnf2,16,H08,1,876,VERY GOOD,
Spire1,MAE,1,no-UMI,pLKO,16,H09,1,558,VERY GOOD,
Spire1,MAE,1,no-UMI,pLKO,16,H10,0.968656716,670,VERY GOOD,
Spire1,MAE,1,no-UMI,EMPTY,16,H11,NA,0,NC,
Spire1,MAE,1,no-UMI,EMPTY,16,H12,1,3,NC,
Hdlbp,BAE,1,no-UMI,Ctcf,12,A01,0.4,10,LOW-NC,
Hdlbp,BAE,1,no-UMI,Rnf2,12,A02,0.569767442,86,LOW-NC,
Hdlbp,BAE,1,no-UMI,Ehmt2,12,A03,0.573305149,6629,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Parp1,12,A04,0.446340625,8738,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Parp1,12,A05,0.428571429,63,NC,
Hdlbp,BAE,1,no-UMI,Zfp57,12,A06,0.493596585,7510,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Atf7ip,12,A07,0.442550037,1350,LOW-MED,
Hdlbp,BAE,1,no-UMI,Hdac2,12,A08,0.538317951,9651,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Kmt5a,12,A09,0.433962264,106,LOW,
Hdlbp,BAE,1,no-UMI,Suv39h1,12,A10,0.504613201,5638,GOOD,
Hdlbp,BAE,1,no-UMI,Smchd1,12,A11,0.5,4,LOW-NC,
Hdlbp,BAE,1,no-UMI,Sirt1,12,A12,0.517210607,7851,GOOD,
Hdlbp,BAE,1,no-UMI,Atrx,12,B01,0.416666667,12,LOW,
Hdlbp,BAE,1,no-UMI,Rad21,12,B02,0.380952381,42,LOW-NC,
Hdlbp,BAE,1,no-UMI,Eed,12,B03,0.571428571,49,LOW,
Hdlbp,BAE,1,no-UMI,Hdac1,12,B04,0.194366197,355,LOW-MED,
Hdlbp,BAE,1,no-UMI,Dnmt1,12,B05,0.5,98,LOW-NC,
Hdlbp,BAE,1,no-UMI,Eed,12,B06,0.496062992,127,LOW-MED,
Hdlbp,BAE,1,no-UMI,Rrm2,12,B07,0.417880259,2475,MED,
Hdlbp,BAE,1,no-UMI,Atrx,12,B08,0.533622007,3927,MED,
Hdlbp,BAE,1,no-UMI,Dnmt1,12,B09,0.489521592,9461,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Sirt1,12,B10,0.449438202,89,LOW,
Hdlbp,BAE,1,no-UMI,Parp1,12,B11,0.7,10,VL-LOW,
Hdlbp,BAE,1,no-UMI,Hdac2,12,B12,0.47460832,11114,MED,
Hdlbp,BAE,1,no-UMI,Smchd1,12,C01,0,3,LOW,
Hdlbp,BAE,1,no-UMI,Ehmt2,12,C02,0.459734822,7178,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Rrm2,12,C03,0.549019608,51,LOW-NC,
Hdlbp,BAE,1,no-UMI,Rrm2,12,C04,0,1,LOW-NC,
Hdlbp,BAE,1,no-UMI,Smchd1,12,C05,0.543373939,5418,GOOD,
Hdlbp,BAE,1,no-UMI,Rrm2,12,C06,0.387900356,281,LOW-MED,
Hdlbp,BAE,1,no-UMI,Kmt5a,12,C07,0.75,12,LOW-NC,
Hdlbp,BAE,1,no-UMI,Luciferase,12,C08,0.561471103,2857,GOOD,
Hdlbp,BAE,1,no-UMI,Dnmt1,12,C09,0.524252679,3548,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Dnmt1,12,C10,0.558139535,43,LOW-NC,
Hdlbp,BAE,1,no-UMI,Rad21,12,C11,1,1,LOW-NC,
Hdlbp,BAE,1,no-UMI,Ring1,12,C12,0.649425287,349,LOW-MED,
Hdlbp,BAE,1,no-UMI,Ehmt2,12,D01,0.458510372,8010,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Rrm2,12,D02,0.5,22,VL-LOW,
Hdlbp,BAE,1,no-UMI,Ring1,12,D03,0.566037736,53,VL-LOW,
Hdlbp,BAE,1,no-UMI,Kmt5a,12,D04,0.485981308,107,LOW-NC,
Hdlbp,BAE,1,no-UMI,Ehmt2,12,D05,0.513636364,220,LOW-NC,
Hdlbp,BAE,1,no-UMI,Ctcf,12,D06,0.5,52,LOW-VL,
Hdlbp,BAE,1,no-UMI,Suv39h1,12,D07,0.587324982,2714,GOOD,
Hdlbp,BAE,1,no-UMI,Atrx,12,D08,0.589552239,134,L-VL,
Hdlbp,BAE,1,no-UMI,GFP,12,D09,0.535372849,4710,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Hdac2,12,D10,0.491269841,1260,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Hdac2,12,D11,0.485294118,68,LOW-NC,
Hdlbp,BAE,1,no-UMI,Smchd1,12,D12,0.504473122,12652,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Eed,12,E01,0.413193248,5817,GOOD,
Hdlbp,BAE,1,no-UMI,Atf7ip,12,E02,0.020080321,250,LOW-VL,
Hdlbp,BAE,1,no-UMI,Eed,12,E03,0.495773457,4734,GOOD,
Hdlbp,BAE,1,no-UMI,Rad21,12,E04,0.486051502,4674,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Hdac1,12,E05,0.54482118,2155,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Rad21,12,E06,0.45,20,LOW-NC,
Hdlbp,BAE,1,no-UMI,Ehmt2,12,E07,0.38875,1602,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Rnf2,12,E08,0.529894875,9138,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Kmt5a,12,E09,0.463157895,190,LOW-NC,
Hdlbp,BAE,1,no-UMI,Sirt1,12,E10,0.5367428,2016,MED,
Hdlbp,BAE,1,no-UMI,Zfp57,12,E11,0.496738757,8742,GOOD,
Hdlbp,BAE,1,no-UMI,Ring1,12,E12,0.468639576,6794,GOOD-VG,
Hdlbp,BAE,1,no-UMI,Hdac1,12,F01,0.436560433,1664,LOW-MED,
Hdlbp,BAE,1,no-UMI,Sirt1,12,F02,0.827272727,110,LOW-VL,
Hdlbp,BAE,1,no-UMI,Atf7ip,12,F03,0.580645161,31,L-NC,
Hdlbp,BAE,1,no-UMI,Parp1,12,F04,NA,0,L-VL,
Hdlbp,BAE,1,no-UMI,Dnmt1,12,F05,0.244444444,45,L-VL,
Hdlbp,BAE,1,no-UMI,Ctcf,12,F06,1,1,L-NC,
Hdlbp,BAE,1,no-UMI,Zfp57,12,F07,0.5,12,L-VL,
Hdlbp,BAE,1,no-UMI,Ctcf,12,F08,0.406278027,1116,LOW-MED,
Hdlbp,BAE,1,no-UMI,Rad21,12,F09,0.428571429,273,LOW,
Hdlbp,BAE,1,no-UMI,Rnf2,12,F10,0.531908872,7072,GOOD-VG,
Hdlbp,BAE,1,no-UMI,Hdac1,12,F11,0.084677419,248,LOW-VL,
Hdlbp,BAE,1,no-UMI,Suv39h1,12,F12,0.8,5,LOW-VL,
Hdlbp,BAE,1,no-UMI,Suv39h1,12,G01,0.482303732,9330,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Zfp57,12,G02,0.563571144,2509,MED,
Hdlbp,BAE,1,no-UMI,Smchd1,12,G03,0.52,25,LOW-NC,
Hdlbp,BAE,1,no-UMI,Atf7ip,12,G04,0.475565873,8618,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Ring1,12,G05,0.569631626,1113,LOW-MED,
Hdlbp,BAE,1,no-UMI,Atf7ip,12,G06,0.2,40,LOW-VL,
Hdlbp,BAE,1,no-UMI,Eed,12,G07,0.519832471,4060,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Ctcf,12,G08,0.747954173,611,LOW,
Hdlbp,BAE,1,no-UMI,Sirt1,12,G09,0.525,80,LOW,
Hdlbp,BAE,1,no-UMI,Zfp57,12,G10,0.402985075,67,LOW-VL,
Hdlbp,BAE,1,no-UMI,Hdac2,12,G11,0.519130632,4419,MED,
Hdlbp,BAE,1,no-UMI,Kmt5a,12,G12,0.438605108,2040,MED,
Hdlbp,BAE,1,no-UMI,Ring1,12,H01,0.493938452,12890,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Atrx,12,H02,0.48,25,LOW,
Hdlbp,BAE,1,no-UMI,Parp1,12,H03,0.572706065,2577,MED,
Hdlbp,BAE,1,no-UMI,Rnf2,12,H04,0.489847379,7550,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Atrx,12,H05,0.523444754,4309,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Suv39h1,12,H06,0.5,6,LOW-VL,
Hdlbp,BAE,1,no-UMI,Hdac1,12,H07,0.335754374,3031,LOW,
Hdlbp,BAE,1,no-UMI,Rnf2,12,H08,0.511125946,4499,GOOD,
Hdlbp,BAE,1,no-UMI,pLKO,12,H09,0.505750636,9839,VERY GOOD,
Hdlbp,BAE,1,no-UMI,pLKO,12,H10,0.476860043,10783,VERY GOOD,
Hdlbp,BAE,1,no-UMI,EMPTY,12,H11,0.543478261,46,LOW-NC,
Hdlbp,BAE,1,no-UMI,EMPTY,12,H12,0.486486486,37,LOW-NC,
Hdlbp,BAE,1,no-UMI,Ctcf,16,A01,0.5,2,LOW-VL,
Hdlbp,BAE,1,no-UMI,Rnf2,16,A02,0.446428571,56,LOW-VL,
Hdlbp,BAE,1,no-UMI,Ehmt2,16,A03,0.529630733,6721,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Parp1,16,A04,0.508448541,5211,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Parp1,16,A05,0.418604651,43,LOW-VL,
Hdlbp,BAE,1,no-UMI,Zfp57,16,A06,0.541301865,2629,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Atf7ip,16,A07,0.516233766,924,LOW-MED,
Hdlbp,BAE,1,no-UMI,Hdac2,16,A08,0.50931677,4352,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Kmt5a,16,A09,0.41509434,106,LOW-NC,
Hdlbp,BAE,1,no-UMI,Suv39h1,16,A10,0.504446816,2812,GOOD,
Hdlbp,BAE,1,no-UMI,Smchd1,16,A11,0.666666667,9,LOW-VL,
Hdlbp,BAE,1,no-UMI,Sirt1,16,A12,0.448101266,790,GOOD,
Hdlbp,BAE,1,no-UMI,Atrx,16,B01,1,1,LOW-VL,
Hdlbp,BAE,1,no-UMI,Rad21,16,B02,0.402985075,67,LOW-NC,
Hdlbp,BAE,1,no-UMI,Eed,16,B03,0.494505495,91,LOW-NC,
Hdlbp,BAE,1,no-UMI,Hdac1,16,B04,0.539803708,917,LOW,
Hdlbp,BAE,1,no-UMI,Dnmt1,16,B05,0.527472527,91,LOW-NC,
Hdlbp,BAE,1,no-UMI,Eed,16,B06,0.087155963,218,LOW,
Hdlbp,BAE,1,no-UMI,Rrm2,16,B07,0.491895262,1604,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Atrx,16,B08,0.479805213,3491,GOOD,
Hdlbp,BAE,1,no-UMI,Dnmt1,16,B09,0.506109023,6385,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Sirt1,16,B10,0.540983607,62,LOW,
Hdlbp,BAE,1,no-UMI,Parp1,16,B11,0.2,5,LOW-VL,
Hdlbp,BAE,1,no-UMI,Hdac2,16,B12,0.545180723,2991,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Smchd1,16,C01,0.5,2,LOW-VL,
Hdlbp,BAE,1,no-UMI,Ehmt2,16,C02,0.503683007,7880,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Rrm2,16,C03,NA,0,LOW-NC,
Hdlbp,BAE,1,no-UMI,Rrm2,16,C04,0.47826087,138,LOW-NC,
Hdlbp,BAE,1,no-UMI,Smchd1,16,C05,0.491376276,5684,GOOD-VG,
Hdlbp,BAE,1,no-UMI,Rrm2,16,C06,0.535783366,2070,MED ,
Hdlbp,BAE,1,no-UMI,Kmt5a,16,C07,0.470588235,17,LOW-NC,
Hdlbp,BAE,1,no-UMI,Luciferase,16,C08,0.485459563,4712,GOOD-VG,
Hdlbp,BAE,1,no-UMI,Dnmt1,16,C09,0.474497682,3235,GOOD-VG,
Hdlbp,BAE,1,no-UMI,Dnmt1,16,C10,0.454545455,33,LOW-NC,
Hdlbp,BAE,1,no-UMI,Rad21,16,C11,0,1,LOW-NC,
Hdlbp,BAE,1,no-UMI,Ring1,16,C12,0.754237288,472,MED,
Hdlbp,BAE,1,no-UMI,Ehmt2,16,D01,0.500472888,6351,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Rrm2,16,D02,0.545454545,11,LOW-NC,
Hdlbp,BAE,1,no-UMI,Ring1,16,D03,0.493975904,83,LOW-NC,
Hdlbp,BAE,1,no-UMI,Kmt5a,16,D04,0.444444444,45,LOW-NC,
Hdlbp,BAE,1,no-UMI,Ehmt2,16,D05,0.443181818,88,LOW-NC,
Hdlbp,BAE,1,no-UMI,Ctcf,16,D06,0.502631579,381,LOW-NC,
Hdlbp,BAE,1,no-UMI,Suv39h1,16,D07,0.506999391,4934,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Atrx,16,D08,0.344262295,305,VL,
Hdlbp,BAE,1,no-UMI,GFP,16,D09,0.481376518,2470,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Hdac2,16,D10,0.555123847,2060,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Hdac2,16,D11,0.537313433,134,VL-NC,
Hdlbp,BAE,1,no-UMI,Smchd1,16,D12,0.532244556,4779,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Eed,16,E01,0.481434059,2344,GOOD-VG,
Hdlbp,BAE,1,no-UMI,Atf7ip,16,E02,0.387128713,1010,LOW,
Hdlbp,BAE,1,no-UMI,Eed,16,E03,0.484275296,4389,GOOD,
Hdlbp,BAE,1,no-UMI,Rad21,16,E04,0.525889239,6667,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Hdac1,16,E05,0.523828383,7594,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Rad21,16,E06,0.333333333,3,LOW-NC,
Hdlbp,BAE,1,no-UMI,Ehmt2,16,E07,0.496671105,2255,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Rnf2,16,E08,0.507694384,7411,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Kmt5a,16,E09,0.443396226,106,LOW-VL,
Hdlbp,BAE,1,no-UMI,Sirt1,16,E10,0.607449857,1747,MED,
Hdlbp,BAE,1,no-UMI,Zfp57,16,E11,0.50521718,4124,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Ring1,16,E12,0.495552978,5175,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Hdac1,16,F01,0.615816565,2137,MED,
Hdlbp,BAE,1,no-UMI,Sirt1,16,F02,0.499560246,1137,LOW,
Hdlbp,BAE,1,no-UMI,Atf7ip,16,F03,1,1,L-NC,
Hdlbp,BAE,1,no-UMI,Parp1,16,F04,0.612403101,129,LOW-VL,
Hdlbp,BAE,1,no-UMI,Dnmt1,16,F05,0.571428571,42,LOW-VL,
Hdlbp,BAE,1,no-UMI,Ctcf,16,F06,NA,0,NC,
Hdlbp,BAE,1,no-UMI,Zfp57,16,F07,0.523809524,21,LOW-VL,
Hdlbp,BAE,1,no-UMI,Ctcf,16,F08,0.556016598,724,MED,
Hdlbp,BAE,1,no-UMI,Rad21,16,F09,0.474769012,1407,LOW-MED,
Hdlbp,BAE,1,no-UMI,Rnf2,16,F10,0.493067426,5273,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Hdac1,16,F11,0.046052632,305,LOW-MED,
Hdlbp,BAE,1,no-UMI,Suv39h1,16,F12,0.576923077,26,LOW-VL,
Hdlbp,BAE,1,no-UMI,Suv39h1,16,G01,0.535832643,4832,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Zfp57,16,G02,0.536875726,3448,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Smchd1,16,G03,0.426829268,82,LOW-NC,
Hdlbp,BAE,1,no-UMI,Atf7ip,16,G04,0.507491627,5675,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Ring1,16,G05,0.437878788,3966,MED,
Hdlbp,BAE,1,no-UMI,Atf7ip,16,G06,0.993103448,145,LOW,
Hdlbp,BAE,1,no-UMI,Eed,16,G07,0.517289348,5034,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Ctcf,16,G08,0.463350785,1146,MED,
Hdlbp,BAE,1,no-UMI,Sirt1,16,G09,0.380952381,126,LOW,
Hdlbp,BAE,1,no-UMI,Zfp57,16,G10,0.492537313,67,LOW-VL,
Hdlbp,BAE,1,no-UMI,Hdac2,16,G11,0.535220994,1449,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Kmt5a,16,G12,0.523294509,1204,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Ring1,16,H01,0.500074839,6688,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Atrx,16,H02,0.143026005,847,LOW-VL,
Hdlbp,BAE,1,no-UMI,Parp1,16,H03,0.496495655,3570,MED-GOOD,
Hdlbp,BAE,1,no-UMI,Rnf2,16,H04,0.508754305,6974,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Atrx,16,H05,0.514901057,12589,VERY GOOD,
Hdlbp,BAE,1,no-UMI,Suv39h1,16,H06,0.428571429,7,LOW-VL,
Hdlbp,BAE,1,no-UMI,Hdac1,16,H07,0.395140665,1564,LOW-MED,
Hdlbp,BAE,1,no-UMI,Rnf2,16,H08,0.494843428,10675,VERY GOOD,
Hdlbp,BAE,1,no-UMI,pLKO,16,H09,0.436854821,9118,VERY GOOD,
Hdlbp,BAE,1,no-UMI,pLKO,16,H10,0.478771582,7073,VERY GOOD,
Hdlbp,BAE,1,no-UMI,EMPTY,16,H11,0.521126761,72,NC,
Hdlbp,BAE,1,no-UMI,EMPTY,16,H12,NA,0,NC,
Adamtsl4,MAE,3,no-UMI,Ctcf,19,A01,1,1,NC,
Adamtsl4,MAE,3,no-UMI,Rnf2,19,A02,1,4,NC,
Adamtsl4,MAE,3,no-UMI,Ehmt2,19,A03,0.953642384,151,VG,
Adamtsl4,MAE,3,no-UMI,Parp1,19,A04,0.964912281,286,VG,
Adamtsl4,MAE,3,no-UMI,Parp1,19,A05,1,4,VL,
Adamtsl4,MAE,3,no-UMI,Zfp57,19,A06,0.988636364,88,VG,
Adamtsl4,MAE,3,no-UMI,Atf7ip,19,A07,0.986363636,220,M,
Adamtsl4,MAE,3,no-UMI,Hdac2,19,A08,0.972815534,515,VG,
Adamtsl4,MAE,3,no-UMI,Kmt5a,19,A09,NA,0,NC,
Adamtsl4,MAE,3,no-UMI,Suv39h1,19,A10,0.9375,16,VG,
Adamtsl4,MAE,3,no-UMI,Smchd1,19,A11,NA,0,NC,
Adamtsl4,MAE,3,no-UMI,Sirt1,19,A12,0.981688986,3662,VG,
Adamtsl4,MAE,3,no-UMI,Atrx,19,B01,1,93,L,
Adamtsl4,MAE,3,no-UMI,Rad21,19,B02,NA,0,NC,
Adamtsl4,MAE,3,no-UMI,Eed,19,B03,0.974800139,5755,G,
Adamtsl4,MAE,3,no-UMI,Hdac1,19,B04,0.968998016,4032,VG,
Adamtsl4,MAE,3,no-UMI,Dnmt1,19,B05,1,1,NC,
Adamtsl4,MAE,3,no-UMI,Eed,19,B06,0.985507246,484,G,
Adamtsl4,MAE,3,no-UMI,Rrm2,19,B07,0.964879852,1624,VG,
Adamtsl4,MAE,3,no-UMI,Atrx,19,B08,0.950854701,468,VG,
Adamtsl4,MAE,3,no-UMI,Dnmt1,19,B09,0.979431929,1021,VG,
Adamtsl4,MAE,3,no-UMI,Sirt1,19,B10,1,1,VL-NC,
Adamtsl4,MAE,3,no-UMI,Parp1,19,B11,0.897997497,1599,VG,
Adamtsl4,MAE,3,no-UMI,Hdac2,19,B12,0.975462112,9253,VG,
Adamtsl4,MAE,3,no-UMI,Smchd1,19,C01,0.87755102,49,VL,
Adamtsl4,MAE,3,no-UMI,Ehmt2,19,C02,0.918874172,604,VG,
Adamtsl4,MAE,3,no-UMI,Rrm2,19,C03,0.989189189,370,L-M,
Adamtsl4,MAE,3,no-UMI,Rrm2,19,C04,1,34,VL-NC,
Adamtsl4,MAE,3,no-UMI,Smchd1,19,C05,0.962538875,7076,VG,
Adamtsl4,MAE,3,no-UMI,Rrm2,19,C06,1,15,L-VL,
Adamtsl4,MAE,3,no-UMI,Kmt5a,19,C07,1,70,M,
Adamtsl4,MAE,3,no-UMI,Luciferase,19,C08,0.934435262,1817,VG,
Adamtsl4,MAE,3,no-UMI,Dnmt1,19,C09,0.959349593,2460,VG,
Adamtsl4,MAE,3,no-UMI,Dnmt1,19,C10,NA,0,NC,
Adamtsl4,MAE,3,no-UMI,Rad21,19,C11,NA,0,NC,
Adamtsl4,MAE,3,no-UMI,Ring1,19,C12,0.974489796,980,G,
Adamtsl4,MAE,3,no-UMI,Ehmt2,19,D01,0.966371681,2261,VG,
Adamtsl4,MAE,3,no-UMI,Rrm2,19,D02,0.986214715,44118,VG,
Adamtsl4,MAE,3,no-UMI,Ring1,19,D03,NA,0,NC,
Adamtsl4,MAE,3,no-UMI,Kmt5a,19,D04,0.991304348,230,L,
Adamtsl4,MAE,3,no-UMI,Ehmt2,19,D05,0.75,4,NC,
Adamtsl4,MAE,3,no-UMI,Ctcf,19,D06,1,1,NC,
Adamtsl4,MAE,3,no-UMI,Suv39h1,19,D07,0.895372233,497,VG,
Adamtsl4,MAE,3,no-UMI,Atrx,19,D08,0.968322729,7389,G,
Adamtsl4,MAE,3,no-UMI,GFP,19,D09,0.919003115,2890,VG,
Adamtsl4,MAE,3,no-UMI,Hdac2,19,D10,0.978880157,2037,VG,
Adamtsl4,MAE,3,no-UMI,Hdac2,19,D11,NA,0,NC,
Adamtsl4,MAE,3,no-UMI,Smchd1,19,D12,0.978523145,11692,VG,
Adamtsl4,MAE,3,no-UMI,Eed,19,E01,0.960433349,2123,VG,
